CODE,AREA_HA,PROPORTION
350,1.45,0.00027631942525559465
351,1.63,0.00031062114701146156
352,7.66,0.0014597288258330035
353,1.81,0.0003449228687673285
354,6.4,0.0012196167735419351
355,1.45,0.00027631942525559465
356,1.18,0.00022486684262179425
357,4.87,0.0009280521386170661
358,1.09,0.00020771598174386082
359,1.18,0.00022486684262179425
360,1.45,0.00027631942525559465
361,1.63,0.00031062114701146156
362,2.5300000000000002,0.00048212975579079624
363,1.54,0.0002934702861335281
364,2.8,0.0005335823384245965
365,1.45,0.00027631942525559465
366,1.09,0.00020771598174386082
367,1.99,0.0003792245905231954
368,3.16,0.0006021857819363304
369,1.9,0.00036207372964526194
370,1.18,0.00022486684262179425
371,3.43,0.0006536383645701308
372,1.18,0.00022486684262179425
373,1.09,0.00020771598174386082
374,6.67,0.0012710693561757353
375,1.09,0.00020771598174386082
376,1.3599999999999999,0.00025916856437766114
377,3.7,0.0007050909472039312
378,3.43,0.0006536383645701308
379,1.72,0.000327772007889395
380,1.54,0.0002934702861335281
381,1.81,0.0003449228687673285
382,1.09,0.00020771598174386082
383,1.54,0.0002934702861335281
