CODE,AREA_HA,PROPORTION
326,1.09,0.0002821385585049249
327,1.09,0.0002821385585049249
328,11.35,0.002937864806450364
329,3.7,0.0009577180426313963
330,1.72,0.0004452094684664869
331,10.99,0.0028446814293294717
332,1.09,0.0002821385585049249
333,1.09,0.0002821385585049249
334,17.2,0.004452094684664869
335,1.09,0.0002821385585049249
336,3.61,0.0009344221983511731
337,1.09,0.0002821385585049249
338,1.54,0.0003986177799060406
339,2.44,0.0006315762227082721
340,1.3599999999999999,0.0003520260913455943
341,1.72,0.0004452094684664869
342,1.09,0.0002821385585049249
343,2.5300000000000002,0.0006548720669884954
344,6.76,0.0017497767481589835
345,7.57,0.001959439346680992
346,1.27,0.00032873024706537115
347,1.45,0.00037532193562581746
348,1.63,0.00042191362418626376
349,1.27,0.00032873024706537115
350,3.25,0.0008412388212302805
351,8.74,0.002262285322323893
352,4.24,0.0010974931083127352
353,1.45,0.00037532193562581746
354,1.09,0.0002821385585049249
355,2.26,0.0005849845341478258
356,1.09,0.0002821385585049249
357,1.27,0.00032873024706537115
358,1.18,0.000305434402785148
359,3.61,0.0009344221983511731
360,3.25,0.0008412388212302805
361,1.18,0.000305434402785148
362,1.18,0.000305434402785148
363,1.09,0.0002821385585049249
364,2.08,0.0005383928455873796
365,1.18,0.000305434402785148
366,1.18,0.000305434402785148
367,1.18,0.000305434402785148
368,1.09,0.0002821385585049249
369,2.35,0.000608280378428049
370,1.27,0.00032873024706537115
371,1.27,0.00032873024706537115
372,5.41,0.0014003390839556363
373,1.3599999999999999,0.0003520260913455943
374,1.09,0.0002821385585049249
375,1.27,0.00032873024706537115
376,1.18,0.000305434402785148
377,1.09,0.0002821385585049249
378,36.91,0.00955388458203374
379,1.27,0.00032873024706537115
380,1.09,0.0002821385585049249
381,1.09,0.0002821385585049249
382,8.379999999999999,0.002169101945203
383,1.09,0.0002821385585049249
384,1.27,0.00032873024706537115
385,6.67,0.0017264809038787603
386,1.72,0.0004452094684664869
387,1.09,0.0002821385585049249
388,1.54,0.0003986177799060406
389,1.45,0.00037532193562581746
390,1.54,0.0003986177799060406
391,43.93,0.011370960435891145
392,1.18,0.000305434402785148
393,1.3599999999999999,0.0003520260913455943
394,1.18,0.000305434402785148
395,1.45,0.00037532193562581746
396,1.09,0.0002821385585049249
397,1.45,0.00037532193562581746
398,1.09,0.0002821385585049249
399,2.8,0.0007247595998291647
400,1.27,0.00032873024706537115
401,3.25,0.0008412388212302805
402,2.35,0.000608280378428049
403,1.18,0.000305434402785148
404,1.09,0.0002821385585049249
405,1.72,0.0004452094684664869
406,2.8,0.0007247595998291647
407,1.18,0.000305434402785148
408,6.22,0.0016100016824776445
409,1.54,0.0003986177799060406
410,1.09,0.0002821385585049249
411,1.09,0.0002821385585049249
412,1.09,0.0002821385585049249
413,1.09,0.0002821385585049249
414,1.09,0.0002821385585049249
415,1.3599999999999999,0.0003520260913455943
416,4.6,0.0011906764854336276
417,1.54,0.0003986177799060406
418,1.27,0.00032873024706537115
419,5.23,0.00135374739539519
420,3.34,0.0008645346655105036
421,1.09,0.0002821385585049249
422,1.99,0.0005150970013071564
423,1.09,0.0002821385585049249
424,1.09,0.0002821385585049249
425,26.38,0.006828270801247631
426,1.18,0.000305434402785148
427,1.45,0.00037532193562581746
428,7.57,0.001959439346680992
429,2.35,0.000608280378428049
430,3.25,0.0008412388212302805
431,3.7,0.0009577180426313963
432,1.09,0.0002821385585049249
433,33.67,0.008715234187945706
434,1.09,0.0002821385585049249
435,4.6,0.0011906764854336276
436,29.17,0.007550441973934549
437,3.7,0.0009577180426313963
438,1.09,0.0002821385585049249
439,2.5300000000000002,0.0006548720669884954
440,1.54,0.0003986177799060406
441,2.08,0.0005383928455873796
442,1.81,0.00046850531274671007
443,1.63,0.00042191362418626376
444,1.09,0.0002821385585049249
