CODE,AREA_HA,PROPORTION
178,1.45,0.00019295000598810354
179,5.86,0.0007797841621312323
180,3.16,0.0004204979440844188
181,1.54,0.00020492621325633067
182,2.08,0.0002767834568656934
183,48.79,0.006492435029075567
184,3.43,0.00045642656588910013
185,1.81,0.00024085483506101202
186,1.09,0.0001450451769151951
187,1.3599999999999999,0.00018097379871987642
188,1.9,0.00025283104232923915
189,4.87,0.000648045882180734
190,2.08,0.0002767834568656934
191,9.46,0.001258832452860317
192,1.63,0.00021690242052455777
193,1.45,0.00019295000598810354
194,6.13,0.0008157127839359136
195,9.01,0.0011989514165191813
196,3.97,0.0005282838094984629
197,8.2,0.0010911655511051373
198,15.13,0.0020133335107586255
199,3.25,0.0004324741513526459
200,4.51,0.0006001410531078255
201,2.17,0.00028875966413392047
202,1.81,0.00024085483506101202
203,1.99,0.00026480724959746627
204,3.34,0.000444450358620873
205,1.54,0.00020492621325633067
206,4.42,0.0005881648458395984
207,9.64,0.0012827848673967713
208,1.45,0.00019295000598810354
209,412.39,0.054876312392713116
210,1.27,0.00016899759145164932
211,15.22,0.0020253097180268527
212,1.45,0.00019295000598810354
213,1.45,0.00019295000598810354
214,1.9,0.00025283104232923915
215,1.09,0.0001450451769151951
216,6.94,0.0009234986493499577
217,25.84,0.003438502175677652
218,1.09,0.0001450451769151951
219,2.08,0.0002767834568656934
220,6.49,0.0008636176130088221
221,3.34,0.000444450358620873
222,6.85,0.0009115224420817305
223,2.8899999999999997,0.00038456932227973737
224,1.9,0.00025283104232923915
225,1.54,0.00020492621325633067
226,1.9,0.00025283104232923915
227,1.18,0.0001570213841834222
228,2.71,0.0003606169077432832
229,2.44,0.00032468828593860185
230,1.63,0.00021690242052455777
231,1.27,0.00016899759145164932
232,6.13,0.0008157127839359136
233,4.42,0.0005881648458395984
234,2.17,0.00028875966413392047
235,1.45,0.00019295000598810354
236,1.72,0.0002288786277927849
237,2.62,0.0003486407004750561
238,1.18,0.0001570213841834222
239,134.92,0.017953665384768915
240,4.0600000000000005,0.00054026001676669
241,1.3599999999999999,0.00018097379871987642
242,11.53,0.0015342852200295406
243,2.26,0.0003007358714021476
244,1.72,0.0002288786277927849
245,2.98,0.00039654552954796455
246,1.72,0.0002288786277927849
247,1.27,0.00016899759145164932
248,11.62,0.0015462614272977676
249,2.98,0.00039654552954796455
250,4.24,0.0005642124313031442
251,1.54,0.00020492621325633067
252,7.3,0.0009714034784228661
253,2.62,0.0003486407004750561
254,1.63,0.00021690242052455777
255,1.3599999999999999,0.00018097379871987642
256,1.09,0.0001450451769151951
257,1.72,0.0002288786277927849
258,3.34,0.000444450358620873
259,1.27,0.00016899759145164932
260,2.5300000000000002,0.000336664493206829
261,1.99,0.00026480724959746627
262,11.17,0.0014863803909566321
263,1.81,0.00024085483506101202
264,7.48,0.0009953558929593205
265,1.54,0.00020492621325633067
266,5.14,0.0006839745039854153
267,2.08,0.0002767834568656934
268,1.63,0.00021690242052455777
269,71.65,0.009534391675205256
270,1.3599999999999999,0.00018097379871987642
271,2.44,0.00032468828593860185
272,2.17,0.00028875966413392047
273,7.21,0.000959427271154639
274,1.54,0.00020492621325633067
275,4.24,0.0005642124313031442
276,2.71,0.0003606169077432832
